headerdatestamp|headeridentifier|headersetSpec|metadata.mods.accessCondition#text|metadata.mods.accessCondition@type|metadata.mods.accessCondition@xlink:href|metadata.mods.identifier#text|metadata.mods.identifier@type|metadata.mods.language.languageTerm#text|metadata.mods.language.languageTerm@authority|metadata.mods.language.languageTerm@type|metadata.mods.location.holdingSimple.copyInformationshelfLocator|metadata.mods.location.url.0#text|metadata.mods.location.url.0@access|metadata.mods.location.url.0@usage|metadata.mods.location.url.1#text|metadata.mods.location.url.1@access|metadata.mods.locationphysicalLocation|metadata.mods.locationshelfLocator|metadata.mods.name.0.roleroleTerm|metadata.mods.name.0@authority|metadata.mods.name.0@valueURI|metadata.mods.name.0namePart|metadata.mods.name.1.roleroleTerm|metadata.mods.name.1@authority|metadata.mods.name.1@valueURI|metadata.mods.name.1namePart|metadata.mods.name.role.roleTerm#text|metadata.mods.name.role.roleTerm@authority|metadata.mods.name.role.roleTerm@type|metadata.mods.name.role.roleTerm@valueURI|metadata.mods.name.roleroleTerm|metadata.mods.name@authority|metadata.mods.name@valueURI|metadata.mods.namenamePart|metadata.mods.note#text|metadata.mods.note.0|metadata.mods.note.0#text|metadata.mods.note.0@type|metadata.mods.note.1|metadata.mods.note.1#text|metadata.mods.note.1@displayLabel|metadata.mods.note.1@type|metadata.mods.note.2#text|metadata.mods.note.2@displayLabel|metadata.mods.note@displayLabel|metadata.mods.originInfo.dateCreated.0|metadata.mods.originInfo.dateCreated.1#text|metadata.mods.originInfo.dateCreated.1@encoding|metadata.mods.originInfo.dateCreated.1@keyDate|metadata.mods.originInfo.place.placeTerm#text|metadata.mods.originInfo.place.placeTerm@type|metadata.mods.originInfodateCreated|metadata.mods.physicalDescription.form#text|metadata.mods.physicalDescription.form@authority|metadata.mods.physicalDescription.form@valueURI|metadata.mods.physicalDescriptiondigitalOrigin|metadata.mods.physicalDescriptionextent|metadata.mods.physicalDescriptionform|metadata.mods.recordInfo.languageOfCataloging.languageTerm#text|metadata.mods.recordInfo.languageOfCataloging.languageTerm@authority|metadata.mods.recordInfo.languageOfCataloging.languageTerm@type|metadata.mods.recordInforecordContentSource|metadata.mods.recordInforecordIdentifier|metadata.mods.recordInforecordOrigin|metadata.mods.relatedItem.0.identifier#text|metadata.mods.relatedItem.0.identifier@type|metadata.mods.relatedItem.0.titleInfotitle|metadata.mods.relatedItem.0@displayLabel|metadata.mods.relatedItem.0@type|metadata.mods.relatedItem.1.identifier#text|metadata.mods.relatedItem.1.identifier@type|metadata.mods.relatedItem.1.titleInfotitle|metadata.mods.relatedItem.1@displayLabel|metadata.mods.relatedItem.1@type|metadata.mods.subject.0.namenamePart|metadata.mods.subject.0topic|metadata.mods.subject.1.name@authority|metadata.mods.subject.1.name@valueURI|metadata.mods.subject.1.namenamePart|metadata.mods.subject.1geographic|metadata.mods.subject.1topic|metadata.mods.subject.2.name@authority|metadata.mods.subject.2.name@valueURI|metadata.mods.subject.2.namenamePart|metadata.mods.subject.3.namenamePart|metadata.mods.subject.4.namenamePart|metadata.mods.subject.5.namenamePart|metadata.mods.subject.namenamePart|metadata.mods.subjecttopic|metadata.mods.titleInfo.0title|metadata.mods.titleInfo.1@type|metadata.mods.titleInfo.1title|metadata.mods.titleInfotitle|metadata.mods@version|metadata.mods@xmlns|metadata.mods@xmlns:xlink|metadata.mods@xmlns:xs|metadata.mods@xmlns:xsi|metadata.mods@xsi:schemaLocation|metadata.modsabstract|metadata.modsgenre|metadata.modstypeOfResource
2020-05-28T03:01:28Z|scopes_2542|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000581|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2542|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2542/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 16|    |    |    |    |    |    |    |    |    |    |    |    |Associated name|    |    |Rodgers, J.J.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|7/21/1960|    |    |    |reformatted digital|1 invitation (1 page)|manuscripts (document genre)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |"""In honor of Scopes Trial Day..."""|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Invitation to ""Inherit the Wind"" screening in Dayton"|    |    
2020-05-28T03:01:28Z|scopes_1719|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000348|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1719|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1719/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 10|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Hughes, H.M.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Riverton, LA|text|7/15/1925|    |    |    |reformatted digital|1 telegram|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Bible|    |    |    |Telegram from H.M. Hughes to A.T. Stewart|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Offers examples of prayer in government.|    |    
2020-05-28T03:01:28Z|scopes_96|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000128_000214_0001|local|zxx|iso639-2b|code|Box 1, Folder 1|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A96|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A96/datastream/TN/view|preview|University of Tennessee, Knoxville. Special Collections|    |    |    |    |    |    |    |    |    |Creator|marcrelator|text|http://id.loc.gov/vocabulary/relators/cre|    |    |    |unknown|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|1925|1925|edtf|yes|    |    |    |photographs|aat|http://vocab.getty.edu/aat/300046300|    |    |    |eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|record_spc_4386|Created and edited in general conformance to MODS Guidelines (Version 3.5).|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|MS.1091|local|W.C. Robinson Collection of Scopes Trial Photographs, circa 1925, circa 1976|Collection|host|Scopes Trial|    |naf|http://id.loc.gov/authorities/names/n79041823|Scopes, John Thomas|    |    |naf|http://id.loc.gov/authorities/names/n80044871|Bryan, William Jennings, 1860-1925|Robinson, Wallace Clarke, 1920-1995|Robinson, Frank Earle, 1881-1957|Robinson, Frank Earle, 1881-1957|    |    |    |    |    |Scopes Before the Bar for Sentencing|3.5|http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Scopes Trial Photographs, circa 1925, A-60 (7A), Scopes Before the Bar For Sentencing (to his right) Sheriff Blush Harris (left) officer Kelso Rice who escorted Bryan's body later on|    |still image
2020-05-28T03:01:28Z|scopes_1534|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000266|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1534|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1534/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 9|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Penfield, C.M.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |New York, NY|text|6/19/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from C.M. Penfield to S.K. Hicks|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Encloses two pamphlets.|    |    
2020-05-28T03:01:28Z|scopes_188|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000431|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A188|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A188/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 14|    |    |    |    |    |    |    |    |    |    |    |    |Author|lcnaf| http://id.loc.gov/authorities/names/no2005083458|Murphy, Ignatius I. (Ignatius Ingoldsby)|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Hays, KS|text|unknown|    |    |    |reformatted digital|1 card (9 1/4 in x 3 7/8 in)|signs (declatory or advertising artifacts)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Patriotism|    |    |    |Behold the Flag|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|"Hanging card contains text and introduction to poem ""Behold the Flag"" and brief biography of author Ignatius I. Murphy"|    |    
2020-05-28T03:01:28Z|scopes_2556|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000575|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2556|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2556/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 16|    |    |    |    |    |    |    |    |    |    |    |    |Creator|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Madisonville, TN|text|[1975]|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from Sue K. Hicks to Alfred K. Guthe|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Thanks for letter regarding exhibit, expresses desire to visit in the future.|    |    
2020-05-28T03:01:28Z|scopes_1740|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000340|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1740|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1740/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 10|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Stribling, C.W.|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Fort Scott, KS|text|7/12/1925|    |    |    |reformatted digital|1 letter (4 pages including envelope)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Evolution (Biology)--Religious aspects--Christianity|    |    |    |Letter from C.W. Stribling to Hon. Attorney General Tenn.|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Offers examples of Biblical incompatibility with evolution.|    |    
2020-05-28T03:01:28Z|scopes_1416|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000218|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1416|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1416/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 9|    |    |    |    |    |    |    |    |    |    |    |    |Attributed name|    |    |Haggard, Wallace|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|6/13/1925|    |    |    |reformatted digital|1 letter (2 pages)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Unsigned letter to W.B. Marr, presumed by Wallace Haggard|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Discusses visit to Nashville to confer with Bryan, feelings that he and Hicks brothers should step aside in deference.|    |    
2020-05-28T03:01:28Z|scopes_1437|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000209|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1437|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A1437/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 9|    |    |    |    |    |    |    |    |    |    |    |    |Creator|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|6/5/1925|    |    |    |reformatted digital|1 letter (1 page)|correspondence|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |Letter from Hicks & Hicks to D.B. Traxler|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Letter discusses opportunities to hear Bryan and other speakers at trial or surrounding events; possibility of seats at trial.|    |    
2020-05-28T03:01:28Z|scopes_2244|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000497|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2244|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2244/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 14|    |    |    |    |    |    |    |    |    |    |    |    |Attributed name|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Dayton, TN|text|[1925]|    |    |    |reformatted digital|1 manuscript (2 pages, 14 in x 8 1/2 in)|manuscripts (document genre)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Scopes, John Thomas--Trials, litigation, etc.|    |    |    |"""While we have no desire to try the Scopes Case through the press..."""|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Draft of statement denying trial is a publicity stunt.|    |    
2020-05-28T03:01:28Z|scopes_2305|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000487|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2305|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A2305/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 14|    |    |    |    |    |    |    |    |    |    |    |    |Attributed name|lcnaf| http://id.loc.gov/authorities/names/no2016128242|Hicks, Sue Kerr, 1895-1980|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |    |    |[1925]|    |    |    |reformatted digital|1 manuscript (3 pages, 14 in x 8 1/2 in)|manuscripts (document genre)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |"Bryan, William Jennings, 1860-1925 | http://id.loc.gov/authorities/names/n80044871"|    |    |    |    |Names of some of the people who sent telegrams to Mrs. Bryan|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Handwritten list includes name and location of telegrams|    |    
2020-05-28T03:01:28Z|scopes_274|scopes|In Copyright|use and reproduction|http://rightsstatements.org/vocab/InC/1.0/|0012_000416_000037|filename|eng|iso639-2b|code|    |https://digital.lib.utk.edu/collections/islandora/object/scopes%3A274|object in context|primary display|https://digital.lib.utk.edu/collections/islandora/object/scopes%3A274/datastream/TN/view|preview|University of Tennessee, Knoxville.  Special Collections|Box 5, Folder 2|    |    |    |    |    |    |    |    |    |    |    |    |Creator|    |    |Smashey, David Morton|This object was added to the Digital Preservation Network in November 2017.|    |    |    |    |    |    |    |    |    |dpn|    |    |    |    |Baltimore, MD.|text|[1925]|    |    |    |reformatted digital|1 manuscript (3 pages)|manuscripts (document genre)|eng|iso639-2b|code|University of Tennessee, Knoxville. Libraries|    |Created and edited in general conformance to MODS Guidelines (Version 3.5).|MPA.0136|local|Sue K. Hicks Papers|Collection|host|    |    |Of Monkeys and Men: Public and Private Views from the Scopes Trial|Project|host|    |    |    |    |    |    |    |    |    |    |    |    |    |    |Evolution|    |    |    |"""Some Facts About Evolution"""|    |http://www.loc.gov/mods/v3|http://www.w3.org/1999/xlink|http://www.w3.org/2001/XMLSchema|http://www.w3.org/2001/XMLSchema-instance|http://www.loc.gov/mods/v3 http://www.loc.gov/standards/mods/v3/mods-3-5.xsd|Manuscript arguing evolution is not yet established fact.|    |    
